TransactionID,CustomerID,CustomerName,Email,PhoneNumber,Address,City,State,ZipCode,Country,RegistrationDate,ProductID,Category,BrandName,Price,StockQuantity,Purchase Quantity,Discount,TotalAmount,DateOfPurchase,PaymentMethod,ReviewDate,Rating,ReviewTitle,ReviewText
102,169,Amber Guzman,fjordan@taylor-ramirez.net,7641096454,981 Bennett Manors Apt. 524,Lynchland,NY,60541,USA,4/12/2023,1002,Smartphone,Luxora,1455.89,113,4,155.65,5667.91,4/11/2024,Bank Transfer,5/12/2024,2,Average,Overall good performance but some issues.
103,141,Joseph Santiago,travisbrown@kaiser-allison.net,6718747510,612 Hopkins Dale Suite 799,Peggytown,AK,10033,USA,4/13/2023,1005,Smartphone,EcoGear,1416.53,27,3,43.95,4205.64,4/12/2024,PayPal,5/13/2024,3,Average,Not satisfied with the product.
104,135,Alyssa Taylor,christychandler@yahoo.com,6954155529,1684 Lawrence Port Suite 035,Alyssamouth,NJ,98320,USA,4/14/2023,1003,Laptop,Luxora,1116.45,21,3,92.18,3257.17,4/13/2024,Debit Card,5/14/2024,5,Poor,"It's okay, not the best."
105,164,Lindsey Gregory,garciamark@mosley.biz,5513389794,717 Martin Gardens,East Paulport,SC,32732,USA,4/15/2023,1001,Laptop,Luxora,229.21,27,2,100.32,358.1,4/14/2024,PayPal,5/15/2024,1,Good,Overall good performance but some issues.
106,195,Jeanette Berg,patty70@yahoo.com,6333633924,625 Kaitlyn Passage,Sloanville,KS,9473,USA,4/16/2023,1007,Accessory,Luxora,885.31,47,4,181.97,3359.27,4/15/2024,Bank Transfer,5/16/2024,2,Below Average,"It's okay, not the best."
107,169,Christopher Edwards,christophernelson@riley.net,130150552,8219 Austin Inlet,West Thomasberg,NV,57004,USA,4/17/2023,1003,Accessory,Luxora,462.14,104,3,113.2,1273.22,4/16/2024,Bank Transfer,5/17/2024,2,Excellent,Not satisfied with the product.
108,194,Mark Luna,andrea86@yahoo.com,2398356047,55606 Kent Island Apt. 225,Knightport,RI,68170,USA,4/18/2023,1008,Accessory,UrbanGoods,1456.81,195,3,129.54,4240.89,4/17/2024,Bank Transfer,5/18/2024,3,Excellent,Really happy with the performance.
109,100,Jessica Bryan,dhernandez@yahoo.com,765867793,86033 Ashley Estate Apt. 258,North Jeremyburgh,IA,92319,USA,4/19/2023,1005,Smartphone,EcoGear,1090.35,123,2,179.35,2001.35,4/18/2024,PayPal,5/19/2024,5,Excellent,Overall good performance but some issues.
110,150,Darlene Gill,angelagarcia@erickson.biz,8987174602,951 Eric Rapids Apt. 272,East Michaelberg,AR,98096,USA,4/20/2023,1005,Laptop,EcoGear,935.61,22,1,70,865.61,4/19/2024,Bank Transfer,5/20/2024,4,Average,"It's okay, not the best."
111,136,Christine Hunt,coreywalker@yahoo.com,9402317480,761 Callahan Village,Galvantown,MO,34493,USA,4/21/2023,1001,Accessory,Luxora,1057.88,155,4,19.09,4212.43,4/20/2024,Cryptocurrency,5/21/2024,5,Good,Terrible experience.
112,134,Melissa Ruiz,tony17@hotmail.com,513953847,089 Lisa River,South Angela,NH,35440,USA,4/22/2023,1009,Laptop,EcoGear,685.07,136,2,158.76,1211.38,4/21/2024,Debit Card,5/22/2024,2,Excellent,"It's okay, not the best."
113,148,Joshua Mayer,lisabean@shepard.com,777722150,9924 Deborah Squares Apt. 291,New Angela,MD,47271,USA,4/23/2023,1007,Smartphone,PrimeElectro,590.47,46,1,152.95,437.52,4/22/2024,PayPal,5/23/2024,5,Average,Terrible experience.
114,193,Jorge Smith,melissa25@jones-ellis.net,4850626992,2213 Sandra Wall,Julieland,NV,67475,USA,4/24/2023,1002,Laptop,Luxora,1406.91,170,1,68.24,1338.67,4/23/2024,Bank Transfer,5/24/2024,4,Below Average,Terrible experience.
115,103,Kelly Gill,bentonjenna@gmail.com,9634114176,01330 Ortiz Village Suite 159,Bradyberg,HI,89414,USA,4/25/2023,1001,Smartphone,EcoGear,531.29,137,2,189.85,872.73,4/24/2024,Debit Card,5/25/2024,4,Below Average,Really happy with the performance.
116,198,Lindsey Davila,paulaashley@yahoo.com,3881613998,3588 Hensley Parkway,Bauermouth,WV,90179,USA,4/26/2023,1000,Accessory,EcoGear,110.08,141,1,167.57,-57.49,4/25/2024,PayPal,5/26/2024,2,Good,Terrible experience.
117,142,Joanna Taylor,misty80@hardy-sanders.com,5152235043,28135 Michael Motorway Apt. 684,New Timothy,AK,58084,USA,4/27/2023,1001,Smartphone,PrimeElectro,631.22,128,4,5.55,2519.33,4/26/2024,Debit Card,5/27/2024,1,Average,Overall good performance but some issues.
118,177,Erik Brown,olivia99@carter.com,9935899678,3943 Thomas Motorway Apt. 305,North Joshuatown,DC,15580,USA,4/28/2023,1000,Smartphone,Luxora,1195.99,127,3,25.61,3562.36,4/27/2024,Cryptocurrency,5/28/2024,2,Poor,Not satisfied with the product.
119,121,Ann Lopez,fcasey@gmail.com,1111163447,777 Stacey Street,Turnerbury,PA,12802,USA,4/29/2023,1001,Smartphone,PrimeElectro,990.28,175,2,95.59,1884.97,4/28/2024,PayPal,5/29/2024,4,Below Average,"It's okay, not the best."
120,173,Johnny Johnson,deborahchapman@hotmail.com,6767987160,46502 Johnson Court,New Steven,HI,79548,USA,4/30/2023,1001,Smartphone,EcoGear,1445.15,199,4,182.51,5598.09,4/29/2024,Bank Transfer,5/30/2024,4,Average,Overall good performance but some issues.
121,100,Andrew Watson,elliotttimothy@wilson.com,1243471996,37686 Brenda Valley Suite 007,Kevinville,OH,52183,USA,5/1/2023,1006,Accessory,Luxora,203.99,15,1,39.37,164.62,4/30/2024,Credit Card,5/31/2024,5,Good,Terrible experience.
122,110,Rebecca Mason,fergusonbryan@wilson.com,7290445853,586 Tran Walks,Christineshire,VT,53209,USA,5/2/2023,1008,Laptop,Luxora,1371.74,155,1,135.45,1236.29,5/1/2024,Bank Transfer,6/1/2024,3,Below Average,Overall good performance but some issues.
123,143,Kelly Colon,hhartman@yahoo.com,1491517261,36041 Baker Vista,South Joshua,WY,32521,USA,5/3/2023,1008,Accessory,PrimeElectro,584.83,28,2,174.26,995.4,5/2/2024,PayPal,6/2/2024,4,Average,Overall good performance but some issues.
124,158,Shane Foster,kbutler@johnston-arnold.com,9567657290,9876 Justin Mews Suite 687,Susanchester,IA,38406,USA,5/4/2023,1003,Accessory,NovaTech,737.3,28,2,186.32,1288.28,5/3/2024,Bank Transfer,6/3/2024,1,Poor,Really happy with the performance.
125,123,Gary Collins,andre10@gordon-coleman.net,1025722444,965 Weeks Views Apt. 018,South Kyleborough,MO,35255,USA,5/5/2023,1002,Smartphone,Luxora,671.3,91,3,132.93,1880.97,5/4/2024,Credit Card,6/4/2024,2,Poor,Terrible experience.
126,159,Jason Watson,ygrimes@scott.biz,1422313020,43237 Robbins Glen,Denisemouth,IA,99935,USA,5/6/2023,1000,Accessory,PrimeElectro,218.86,43,1,73.8,145.06,5/5/2024,Credit Card,6/5/2024,4,Good,Overall good performance but some issues.
127,102,Kelly Miller,pkim@hotmail.com,9148057541,72940 Obrien Hills Suite 132,North Johnfort,UT,23301,USA,5/7/2023,1007,Smartphone,PrimeElectro,409.3,148,2,75.95,742.65,5/6/2024,Credit Card,6/6/2024,5,Below Average,"It's okay, not the best."
128,198,Tina Lawson,christophermann@yahoo.com,8005438383,7040 Alexa Islands,Whitemouth,SC,31363,USA,5/8/2023,1004,Laptop,PrimeElectro,1126.29,59,1,153.64,972.65,5/7/2024,Bank Transfer,6/7/2024,5,Good,Really happy with the performance.
129,162,Adam Garner,bryan54@moran.com,7943324089,9146 Snyder Knolls,West Michelle,OR,63095,USA,5/9/2023,1006,Smartphone,PrimeElectro,83.36,19,1,174.81,-91.45,5/8/2024,PayPal,6/8/2024,3,Poor,Overall good performance but some issues.
130,135,Michele Pierce,loriwalker@gmail.com,8332782323,96164 Connie Port,Johnsonmouth,ME,1143,USA,5/10/2023,1000,Laptop,PrimeElectro,244.14,164,1,192.56,51.58,5/9/2024,Bank Transfer,6/9/2024,2,Good,"It's okay, not the best."
131,194,Mary Berg,jillhale@roach-diaz.com,5543352399,8356 Hannah Islands,East Dominique,TX,66730,USA,5/11/2023,1005,Accessory,NovaTech,86.55,142,2,153.05,20.05,5/10/2024,Credit Card,6/10/2024,4,Below Average,"It's okay, not the best."
132,167,Kevin Johnson,jameswilliams@gmail.com,5417895427,952 Smith Estate Apt. 411,Lake Kevinchester,RI,37090,USA,5/12/2023,1003,Smartphone,NovaTech,1293.21,114,4,113.96,5058.88,5/11/2024,Cryptocurrency,6/11/2024,3,Below Average,Terrible experience.
133,182,Diane Campos,mpotter@hotmail.com,637002935,71388 Patrick Ridge Apt. 251,Johnsonfort,WV,71855,USA,5/13/2023,1003,Laptop,Luxora,945.12,99,3,183.05,2652.31,5/12/2024,Credit Card,6/12/2024,1,Average,Overall good performance but some issues.
134,146,Tara Green,carrie62@yahoo.com,4245703971,955 Mark Station Apt. 178,Riceburgh,IN,27183,USA,5/14/2023,1009,Accessory,UrbanGoods,296.4,124,4,188.84,996.76,5/13/2024,Credit Card,6/13/2024,4,Average,Terrible experience.
135,199,Zachary Turner,zacharymartinez@anderson-curtis.com,9608884510,20321 Ross Spring Suite 114,Port Christina,CA,83697,USA,5/15/2023,1004,Laptop,PrimeElectro,1164.72,81,1,96.18,1068.54,5/14/2024,PayPal,6/14/2024,3,Excellent,"It's okay, not the best."
136,120,Jaime Long,jasmine93@villa.info,5889798550,89158 Sarah Prairie,Lake Nicolas,VA,34390,USA,5/16/2023,1009,Smartphone,UrbanGoods,1451.86,107,2,189.93,2713.79,5/15/2024,Bank Transfer,6/15/2024,1,Average,Overall good performance but some issues.
137,181,Alexandra Perez,drew46@gmail.com,7887878058,297 Brittany Plaza,South Brenda,WI,95820,USA,5/17/2023,1000,Laptop,PrimeElectro,1405.11,27,1,122.63,1282.48,5/16/2024,PayPal,6/16/2024,5,Excellent,Terrible experience.
138,150,Ricardo Brennan,crawfordlisa@jackson.com,8217732878,398 Kennedy Trace Apt. 226,North Michelleton,AR,76345,USA,5/18/2023,1006,Laptop,NovaTech,1386.24,122,3,84.76,4073.96,5/17/2024,Bank Transfer,6/17/2024,2,Average,Terrible experience.
139,127,Jennifer Reynolds,kristacortez@gmail.com,8165534885,383 Cathy Plaza,Lake Maureenland,ID,48989,USA,5/19/2023,1005,Laptop,PrimeElectro,61.32,27,1,177.15,-115.83,5/18/2024,Credit Card,6/18/2024,2,Below Average,Not satisfied with the product.
140,114,Brad Mullins,robertleon@gordon.com,6123471009,0890 Banks Loop,South Susanside,MT,5876,USA,5/20/2023,1003,Accessory,PrimeElectro,904.07,112,3,86.84,2625.37,5/19/2024,Credit Card,6/19/2024,1,Below Average,Really happy with the performance.
141,141,Sarah Martinez,lewiskaylee@gmail.com,6383131915,186 Nicole Hollow Suite 577,Bryantberg,ID,42701,USA,5/21/2023,1000,Laptop,UrbanGoods,422.12,112,2,75.27,768.97,5/20/2024,Credit Card,6/20/2024,4,Good,"It's okay, not the best."
142,158,Patricia Wilson,kimberlysmith@gmail.com,7214907640,00708 Sara Ville Apt. 161,Clairechester,FL,88588,USA,5/22/2023,1000,Laptop,NovaTech,868.74,68,2,164.65,1572.83,5/21/2024,Bank Transfer,6/21/2024,2,Below Average,"It's okay, not the best."
143,165,Wanda Vasquez,nancy22@wagner-brown.com,8692904213,292 Dominguez Street,Hollyton,DE,18060,USA,5/23/2023,1001,Laptop,EcoGear,511.14,97,4,195.14,1849.42,5/22/2024,Credit Card,6/22/2024,2,Below Average,Terrible experience.
144,136,Brandon Thomas,michael96@anderson.biz,3676811037,671 Henry Stream,Jonesburgh,TX,85668,USA,5/24/2023,1002,Laptop,PrimeElectro,272.82,193,2,134.27,411.37,5/23/2024,PayPal,6/23/2024,1,Excellent,"It's okay, not the best."
145,110,Jessica Swanson,rcrawford@burke.biz,4785316324,68854 Lawrence Overpass Suite 628,New Collinville,NJ,64504,USA,5/25/2023,1000,Smartphone,EcoGear,694.52,172,1,68.13,626.39,5/24/2024,PayPal,6/24/2024,1,Good,"It's okay, not the best."
146,186,Teresa Davis,kathrynvillarreal@yahoo.com,9827708343,4740 Hoffman Trace Suite 265,Lake Jackside,IA,67355,USA,5/26/2023,1002,Smartphone,UrbanGoods,767.89,140,3,167.95,2135.72,5/25/2024,Credit Card,6/25/2024,5,Below Average,Overall good performance but some issues.
147,143,Tammy Adams,vbutler@hotmail.com,265228229,7793 Beverly Ridge,Briannastad,VA,45147,USA,5/27/2023,1002,Accessory,NovaTech,1485.16,123,1,183.21,1301.95,5/26/2024,Cryptocurrency,6/26/2024,1,Below Average,Not satisfied with the product.
148,111,Michael Whitaker,donaldsmith@yahoo.com,8856792613,756 Foley Bridge,Ballardhaven,NH,32106,USA,5/28/2023,1009,Laptop,Luxora,111.46,35,3,34.07,300.31,5/27/2024,Bank Transfer,6/27/2024,1,Poor,Overall good performance but some issues.
149,102,Juan Hammond,samantha09@stewart-lee.biz,7813536795,621 Smith Wells Apt. 265,Dudleyborough,FL,71551,USA,5/29/2023,1006,Accessory,EcoGear,486.68,80,2,65.34,908.02,5/28/2024,Cryptocurrency,6/28/2024,3,Below Average,Overall good performance but some issues.
150,151,Scott Anderson,robertcarr@hotmail.com,6824645942,064 Heather Field Suite 667,Laceyberg,ID,67546,USA,5/30/2023,1007,Laptop,Luxora,1285.25,148,4,125.33,5015.67,5/29/2024,Credit Card,6/29/2024,4,Poor,"It's okay, not the best."
151,180,Jessica Diaz,jayrush@holland.org,7121448347,6973 Katie Row,New Douglasfurt,MD,83275,USA,5/31/2023,1008,Smartphone,Luxora,1006.56,29,1,69.86,936.7,5/30/2024,Cryptocurrency,6/30/2024,3,Average,"It's okay, not the best."
152,132,Norman Torres,rscott@gmail.com,9639182576,288 White Loaf,North Omar,NH,37684,USA,6/1/2023,1009,Laptop,EcoGear,1248.69,183,2,125.52,2371.86,5/31/2024,Bank Transfer,7/1/2024,1,Average,"It's okay, not the best."
153,154,Anthony Wright,ayalamary@hill.net,5995243418,166 William Brooks Apt. 235,Annstad,NM,66092,USA,6/2/2023,1008,Accessory,PrimeElectro,1007.42,89,4,166.31,3863.37,6/1/2024,Bank Transfer,7/2/2024,5,Below Average,Overall good performance but some issues.
154,100,Laura Wheeler,thompsonmegan@foster.com,5976691150,1497 Davis Rest,Erikaburgh,VT,44988,USA,6/3/2023,1002,Laptop,EcoGear,1151.33,94,4,32.01,4573.31,6/2/2024,Cryptocurrency,7/3/2024,4,Good,Overall good performance but some issues.
155,138,Debra Henderson,angela47@brown-mendoza.com,3756104128,5927 Williams Grove,North Dianaborough,HI,25528,USA,6/4/2023,1004,Smartphone,EcoGear,764.74,191,2,126.72,1402.76,6/3/2024,Debit Card,7/4/2024,3,Below Average,Not satisfied with the product.
156,119,Caitlin Lewis,joseph54@jimenez.com,937235988,0123 Frances Islands Apt. 592,Port Emily,CA,8982,USA,6/5/2023,1007,Accessory,EcoGear,347.07,192,3,134.36,906.85,6/4/2024,Bank Transfer,7/5/2024,3,Average,Terrible experience.
157,146,Debbie Johnson,iking@yahoo.com,1544539821,46042 William Street Suite 408,Randyfurt,AL,62257,USA,6/6/2023,1007,Laptop,UrbanGoods,1224.51,45,3,175.39,3498.14,6/5/2024,Credit Card,7/6/2024,4,Poor,Overall good performance but some issues.
158,142,Paul Jones,michaelalvarez@waller.info,3033013225,729 Garza Inlet,New Lindsayberg,SC,60634,USA,6/7/2023,1005,Smartphone,EcoGear,873.34,185,3,144.02,2476,6/6/2024,Credit Card,7/7/2024,1,Poor,"It's okay, not the best."
159,156,Deborah Duarte,haneysarah@rogers.com,7764805772,2581 Atkinson Mission Suite 048,West Barbara,RI,37036,USA,6/8/2023,1007,Laptop,NovaTech,252.28,114,1,158.85,93.43,6/7/2024,Credit Card,7/8/2024,4,Average,Overall good performance but some issues.
160,160,Erik Thornton,jeffrey11@gmail.com,8161411110,320 Suarez River Suite 532,East Aaronfort,VA,67907,USA,6/9/2023,1002,Smartphone,UrbanGoods,1217.1,70,2,37.28,2396.92,6/8/2024,Debit Card,7/9/2024,3,Below Average,Really happy with the performance.
161,177,Dustin Galvan,fmcdaniel@james.com,2448794051,97607 Michael Freeway,Greenmouth,FL,32857,USA,6/10/2023,1004,Accessory,EcoGear,1439.95,46,1,30.83,1409.12,6/9/2024,Credit Card,7/10/2024,2,Average,Overall good performance but some issues.
162,130,Ronald Williamson DDS,aallen@baker.com,3138741505,6998 Johnson River Suite 956,Lake Tarastad,AL,51298,USA,6/11/2023,1001,Accessory,PrimeElectro,551.94,123,3,181.38,1474.44,6/10/2024,Cryptocurrency,7/11/2024,4,Average,Overall good performance but some issues.
163,124,Thomas Mcbride,mariagonzalez@yahoo.com,8154188213,3889 Rickey Cliff Suite 381,Barbarachester,CO,32101,USA,6/12/2023,1001,Laptop,EcoGear,475.59,166,3,37.27,1389.5,6/11/2024,Debit Card,7/12/2024,5,Poor,Really happy with the performance.
164,102,April Jones,foleyrichard@hotmail.com,2502375051,38101 Mark Light Suite 148,North Matthewfort,WI,41497,USA,6/13/2023,1001,Smartphone,PrimeElectro,168.57,182,3,77.22,428.49,6/12/2024,Bank Transfer,7/13/2024,3,Poor,Not satisfied with the product.
165,103,Luis Meyer,erikmartinez@hill.com,1363042954,6904 Mann Harbors Apt. 307,West Holly,WI,87397,USA,6/14/2023,1007,Accessory,EcoGear,1013.51,56,2,159.08,1867.94,6/13/2024,Debit Card,7/14/2024,3,Average,Overall good performance but some issues.
166,194,Jennifer Harris,frice@yahoo.com,7121868171,72537 Andrew Summit,Lake Courtneymouth,FL,69088,USA,6/15/2023,1009,Laptop,PrimeElectro,1440.49,147,2,16.79,2864.19,6/14/2024,Credit Card,7/15/2024,2,Poor,Really happy with the performance.
167,198,Brittany Williams,gina84@flores.com,3990334045,9406 Blanchard Parkways,Westside,RI,88616,USA,6/16/2023,1000,Laptop,EcoGear,247.19,110,4,106.4,882.36,6/15/2024,Credit Card,7/16/2024,2,Below Average,Really happy with the performance.
168,113,Roberto Griffin,dcrawford@armstrong.info,7186950428,888 Bailey Court,Geraldborough,ME,10568,USA,6/17/2023,1009,Laptop,PrimeElectro,753.48,97,4,111.45,2902.47,6/16/2024,Cryptocurrency,7/17/2024,2,Below Average,Really happy with the performance.
169,140,Mikayla Carroll,wsparks@gmail.com,7373609242,8179 Rebecca Bypass Apt. 655,Adamsshire,KY,16242,USA,6/18/2023,1000,Smartphone,UrbanGoods,192.45,173,4,5.79,764.01,6/17/2024,Bank Transfer,7/18/2024,2,Excellent,Not satisfied with the product.
170,172,Sheri Wood,kerrdarren@fox.com,9180123540,5504 Sabrina Track,Allenville,WV,96667,USA,6/19/2023,1002,Laptop,NovaTech,99.46,102,3,81.66,216.72,6/18/2024,Bank Transfer,7/19/2024,1,Average,Really happy with the performance.
171,119,Ashley Turner,xwhite@yahoo.com,1928119479,0457 Amanda River Apt. 997,Lifurt,FL,87855,USA,6/20/2023,1001,Smartphone,NovaTech,1013.53,28,4,181.9,3872.22,6/19/2024,Debit Card,7/20/2024,4,Good,Terrible experience.
172,195,Christopher Buchanan,roblesgina@yahoo.com,3961038186,355 Rodriguez Throughway,Shannonmouth,NC,40006,USA,6/21/2023,1004,Laptop,PrimeElectro,1308.15,88,2,88.12,2528.18,6/20/2024,Credit Card,7/21/2024,5,Below Average,"It's okay, not the best."
173,172,Sean Rogers,sdavis@thomas-wilkerson.info,3540063580,673 Patrick Common,North Michael,UT,30152,USA,6/22/2023,1006,Smartphone,Luxora,539.48,158,2,183.13,895.83,6/21/2024,Credit Card,7/22/2024,5,Poor,Terrible experience.
174,126,Jason Graham,michael31@bell-lopez.com,1796907705,2885 Cunningham Crossing,East Ericfort,NC,62930,USA,6/23/2023,1000,Laptop,NovaTech,1319.86,46,4,66.57,5212.87,6/22/2024,Debit Card,7/23/2024,3,Average,Overall good performance but some issues.
175,166,Timothy Bullock,ronaldjohnson@yahoo.com,7431715545,08360 Rachel Brook Suite 448,Marcland,MS,3573,USA,6/24/2023,1006,Laptop,NovaTech,219.73,82,1,103.54,116.19,6/23/2024,PayPal,7/24/2024,1,Good,Not satisfied with the product.
176,152,Ryan Gray,garciajames@moran.com,213788999,265 Dawson Corner,New Scottport,NE,7203,USA,6/25/2023,1006,Smartphone,UrbanGoods,395.04,122,1,169.39,225.65,6/24/2024,Credit Card,7/25/2024,3,Good,Not satisfied with the product.
177,167,John Butler,marissa41@anderson.com,538908143,026 Ruiz Centers,Lake Lauraview,VT,82863,USA,6/26/2023,1002,Accessory,NovaTech,1357.33,113,4,196.38,5232.94,6/25/2024,Bank Transfer,7/26/2024,5,Good,Not satisfied with the product.
178,161,Megan Bowers,chad73@gmail.com,1913040674,20025 Lisa Course,East Susanmouth,NY,75818,USA,6/27/2023,1008,Accessory,Luxora,787.34,23,3,153.04,2208.98,6/26/2024,Debit Card,7/27/2024,4,Good,Overall good performance but some issues.
179,114,Paul Johnson,mclaughlinjuan@fowler-houston.com,7173771446,1536 Frye Mission Apt. 422,Port Kristenton,CT,30684,USA,6/28/2023,1006,Accessory,Luxora,931.88,117,3,72.01,2723.63,6/27/2024,Debit Card,7/28/2024,1,Below Average,Really happy with the performance.
180,196,Logan Chandler,amandawalker@yahoo.com,8050546119,4629 David Common Apt. 933,Port Mary,IA,50282,USA,6/29/2023,1006,Smartphone,EcoGear,105.13,31,4,66.22,354.3,6/28/2024,Cryptocurrency,7/29/2024,1,Excellent,Overall good performance but some issues.
181,104,Eric Waters,andrewturner@hotmail.com,8731917014,239 Richard Walks,Gwendolynview,WY,87130,USA,6/30/2023,1005,Accessory,UrbanGoods,236.17,69,2,16.13,456.21,6/29/2024,Credit Card,7/30/2024,5,Poor,Really happy with the performance.
182,167,Daniel Warren,michaelwhite@gmail.com,4498375153,7397 Ryan Parks,Lisaborough,SC,61221,USA,7/1/2023,1002,Laptop,UrbanGoods,130.9,199,1,44.57,86.33,6/30/2024,Credit Card,7/31/2024,3,Below Average,Really happy with the performance.
183,111,Adam Russell,darlenelawrence@gmail.com,7493245816,816 Kevin Lodge,New Michael,ND,43189,USA,7/2/2023,1005,Smartphone,Luxora,1362.25,42,1,153.15,1209.1,7/1/2024,Bank Transfer,8/1/2024,4,Excellent,Terrible experience.
184,186,Craig Hall,michele42@harmon.com,2531376845,9380 Michelle Port Apt. 539,Lake Sarahberg,OK,18822,USA,7/3/2023,1000,Accessory,Luxora,245.45,40,3,85.89,650.46,7/2/2024,PayPal,8/2/2024,1,Below Average,Really happy with the performance.
185,177,Shawn Harris,kristin55@fernandez.com,8105789885,1679 King Well,Taylorstad,UT,28917,USA,7/4/2023,1003,Laptop,Luxora,1282.03,83,4,35.53,5092.59,7/3/2024,Bank Transfer,8/3/2024,3,Poor,Overall good performance but some issues.
186,175,Jacob Day,jamesashley@hotmail.com,390272247,49307 Trevino Cove,New Thomaschester,VA,65432,USA,7/5/2023,1009,Laptop,UrbanGoods,559,101,4,63.03,2172.97,7/4/2024,PayPal,8/4/2024,1,Below Average,Really happy with the performance.
187,156,Cheryl Powell,tracythomas@james.com,6226066112,55763 Stephanie Locks Apt. 885,New Christophermouth,MS,28049,USA,7/6/2023,1009,Smartphone,Luxora,1210.87,199,1,119.82,1091.05,7/5/2024,Cryptocurrency,8/5/2024,3,Poor,Overall good performance but some issues.
